Resturant_id,Wine_Name,Wine_Type,Wine_Price,Company_Name,Location,Tasting_Score,normalised_demand,Owner_demand,auction_restaurant_id,auction_wine_name,auction_company_name,auction_normalised_demand,wine_price_rands,city,country,wine_price_rands_flag,taste_score_flag,auction_restaurant_flag,auction_wine_flag,auction_company_flag,wine_price_category,taste_category,auction_restaurant_category,auction_wine_category,auction_company_category,demand_flag
2829,Daou,Red,27.7,Soul of a Lion,"California,USA",92.8,0.928,4,2829.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,511.34,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2829,Daou,Red,27.7,Soul of a Lion,"California,USA",92.8,0.928,4,2829.0,Patrimony,Cabernet Sauvignon,0.802,511.34,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2829,Daou,Red,27.7,Soul of a Lion,"California,USA",92.8,0.928,4,2829.0,Saxum,James Berry Vineyard Red,0.802,511.34,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2830,Saxum,White,75.98,James Berry Vineyard Red,"California,USA",91.9,0.919,3,2830.0,Daou,Soul of a Lion,1.0,1402.59,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2830,Saxum,White,75.98,James Berry Vineyard Red,"California,USA",91.9,0.919,3,2830.0,LXV,Meso Cabernet Sauvignon,1.0,1402.59,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2830,Saxum,White,75.98,James Berry Vineyard Red,"California,USA",91.9,0.919,3,2830.0,Tablas Creek,Patelin de Tablas,1.0,1402.59,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2831,Giornata,White,48.84,Fiano,"California,USA",99.2,0.992,5,nan,nan,nan,nan,901.59,California,USA,R500-R1000,90-100,0,0,0,Affordable,Exceptional,no participation,no participation,no participation,Normal demand
2832,Tablas Creek,Rosé,28.07,Patelin de Tablas,"California,USA",90.4,0.904,4,nan,nan,nan,nan,518.17,California,USA,R500-R1000,90-100,0,0,0,Affordable,Exceptional,no participation,no participation,no participation,Normal demand
2833,Caliza,Rosé,92.58,Kän-krēt Grenache,"California,USA",80.6,0.8059999999999999,2,nan,nan,nan,nan,1709.03,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
2834,Patrimony,Rosé,13.87,Cabernet Sauvignon,"California,USA",81.3,0.813,2,2834.0,Daou,Soul of a Lion,1.0,256.04,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2834,Patrimony,Rosé,13.87,Cabernet Sauvignon,"California,USA",81.3,0.813,2,2834.0,LXV,Meso Cabernet Sauvignon,1.0,256.04,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,0.887,5,2835.0,L'Aventure,Estate Reserve,0.8390000000000001,1603.25,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,0.887,5,2835.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1603.25,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,0.887,5,2835.0,Caliza,Kän-krēt Grenache,0.922,1603.25,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,0.887,5,2835.0,Giornata,Fiano,0.8220000000000001,1603.25,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,0.887,5,2835.0,LXV,Meso Cabernet Sauvignon,0.81,1603.25,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,0.887,5,2835.0,Daou,Soul of a Lion,0.8140000000000001,1603.25,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2836,Adelaida,Rosé,85.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.1,0.831,2,2836.0,Daou,Soul of a Lion,1.0,1581.1,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2836,Adelaida,Rosé,85.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.1,0.831,2,2836.0,LXV,Meso Cabernet Sauvignon,1.0,1581.1,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2837,Saxum,Sparkling,89.09,G2 Vineyard,"California,USA",81.4,0.8140000000000001,4,2837.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1644.6,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2837,Saxum,Sparkling,89.09,G2 Vineyard,"California,USA",81.4,0.8140000000000001,4,2837.0,L'Aventure,Estate Reserve,0.8079999999999999,1644.6,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2837,Saxum,Sparkling,89.09,G2 Vineyard,"California,USA",81.4,0.8140000000000001,4,2837.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1644.6,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2837,Saxum,Sparkling,89.09,G2 Vineyard,"California,USA",81.4,0.8140000000000001,4,2837.0,Patrimony,Cabernet Sauvignon,0.802,1644.6,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2837,Saxum,Sparkling,89.09,G2 Vineyard,"California,USA",81.4,0.8140000000000001,4,2837.0,Saxum,James Berry Vineyard Red,0.802,1644.6,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2838,Ledge Vineyards,Fortified,89.27,Estate Grenache Blend,"California,USA",96.1,0.961,4,nan,nan,nan,nan,1647.92,California,USA,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
2839,J Dusi,Fortified,81.1,Paper Street Zinfandel,"California,USA",99.0,0.99,5,nan,nan,nan,nan,1497.11,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
2840,Turley,Fortified,87.68,Pesenti Vineyard Zinfandel,"California,USA",86.0,0.86,4,nan,nan,nan,nan,1618.57,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
2841,LXV,Red,18.09,Meso Cabernet Sauvignon,"California,USA",90.0,0.9,3,2841.0,Daou,Soul of a Lion,1.0,333.94,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2841,LXV,Red,18.09,Meso Cabernet Sauvignon,"California,USA",90.0,0.9,3,2841.0,LXV,Meso Cabernet Sauvignon,1.0,333.94,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2841,LXV,Red,18.09,Meso Cabernet Sauvignon,"California,USA",90.0,0.9,3,2841.0,Tablas Creek,Patelin de Tablas,1.0,333.94,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,0.866,5,2842.0,L'Aventure,Estate Reserve,0.8390000000000001,1691.31,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,0.866,5,2842.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1691.31,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,0.866,5,2842.0,Caliza,Kän-krēt Grenache,0.922,1691.31,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,0.866,5,2842.0,Giornata,Fiano,0.8220000000000001,1691.31,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,0.866,5,2842.0,LXV,Meso Cabernet Sauvignon,0.81,1691.31,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,0.866,5,2842.0,Daou,Soul of a Lion,0.8140000000000001,1691.31,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
2843,J Lohr,Dessert,75.65,Cuvée St. E,"California,USA",94.7,0.947,1,2843.0,Daou,Soul of a Lion,1.0,1396.5,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,0.999,5,2844.0,L'Aventure,Estate Reserve,0.8390000000000001,983.55,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,0.999,5,2844.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,983.55,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,0.999,5,2844.0,Caliza,Kän-krēt Grenache,0.922,983.55,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,0.999,5,2844.0,Giornata,Fiano,0.8220000000000001,983.55,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,0.999,5,2844.0,LXV,Meso Cabernet Sauvignon,0.81,983.55,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,0.999,5,2844.0,Daou,Soul of a Lion,0.8140000000000001,983.55,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2845,Saxum,Sparkling,10.21,James Berry Vineyard Red,"California,USA",80.1,0.8009999999999999,3,nan,nan,nan,nan,188.48,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
2846,Giornata,Rosé,48.9,Fiano,"California,USA",82.5,0.825,3,2846.0,Daou,Soul of a Lion,1.0,902.69,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
2846,Giornata,Rosé,48.9,Fiano,"California,USA",82.5,0.825,3,2846.0,LXV,Meso Cabernet Sauvignon,1.0,902.69,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
2846,Giornata,Rosé,48.9,Fiano,"California,USA",82.5,0.825,3,2846.0,Tablas Creek,Patelin de Tablas,1.0,902.69,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,0.97,5,2847.0,L'Aventure,Estate Reserve,0.8390000000000001,308.47,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,0.97,5,2847.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,308.47,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,0.97,5,2847.0,Caliza,Kän-krēt Grenache,0.922,308.47,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,0.97,5,2847.0,Giornata,Fiano,0.8220000000000001,308.47,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,0.97,5,2847.0,LXV,Meso Cabernet Sauvignon,0.81,308.47,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,0.97,5,2847.0,Daou,Soul of a Lion,0.8140000000000001,308.47,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,0.971,5,2848.0,L'Aventure,Estate Reserve,0.8390000000000001,1389.48,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,0.971,5,2848.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1389.48,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,0.971,5,2848.0,Caliza,Kän-krēt Grenache,0.922,1389.48,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,0.971,5,2848.0,Giornata,Fiano,0.8220000000000001,1389.48,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,0.971,5,2848.0,LXV,Meso Cabernet Sauvignon,0.81,1389.48,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,0.971,5,2848.0,Daou,Soul of a Lion,0.8140000000000001,1389.48,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
2849,Patrimony,Red,11.1,Cabernet Sauvignon,"California,USA",80.2,0.802,5,nan,nan,nan,nan,204.91,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
2850,L'Aventure,Rosé,78.56,Estate Reserve,"California,USA",99.1,0.991,1,nan,nan,nan,nan,1450.22,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,0.973,5,2851.0,L'Aventure,Estate Reserve,0.8390000000000001,1639.99,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,0.973,5,2851.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1639.99,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,0.973,5,2851.0,Caliza,Kän-krēt Grenache,0.922,1639.99,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,0.973,5,2851.0,Giornata,Fiano,0.8220000000000001,1639.99,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,0.973,5,2851.0,LXV,Meso Cabernet Sauvignon,0.81,1639.99,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,0.973,5,2851.0,Daou,Soul of a Lion,0.8140000000000001,1639.99,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
2852,Saxum,Dessert,46.8,G2 Vineyard,"California,USA",98.3,0.983,3,2852.0,Daou,Soul of a Lion,1.0,863.93,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2852,Saxum,Dessert,46.8,G2 Vineyard,"California,USA",98.3,0.983,3,2852.0,LXV,Meso Cabernet Sauvignon,1.0,863.93,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2852,Saxum,Dessert,46.8,G2 Vineyard,"California,USA",98.3,0.983,3,2852.0,Tablas Creek,Patelin de Tablas,1.0,863.93,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
2853,Ledge Vineyards,Sparkling,76.25,Estate Grenache Blend,"California,USA",85.9,0.8590000000000001,2,nan,nan,nan,nan,1407.58,California,USA,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
2854,J Dusi,Fortified,81.6,Paper Street Zinfandel,"California,USA",95.9,0.959,4,nan,nan,nan,nan,1506.34,California,USA,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
2855,Turley,White,94.5,Pesenti Vineyard Zinfandel,"California,USA",92.1,0.921,5,nan,nan,nan,nan,1744.47,California,USA,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
2856,LXV,Sparkling,17.77,Meso Cabernet Sauvignon,"California,USA",84.1,0.841,4,2856.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,328.03,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2856,LXV,Sparkling,17.77,Meso Cabernet Sauvignon,"California,USA",84.1,0.841,4,2856.0,L'Aventure,Estate Reserve,0.8079999999999999,328.03,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2856,LXV,Sparkling,17.77,Meso Cabernet Sauvignon,"California,USA",84.1,0.841,4,2856.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,328.03,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2856,LXV,Sparkling,17.77,Meso Cabernet Sauvignon,"California,USA",84.1,0.841,4,2856.0,Patrimony,Cabernet Sauvignon,0.802,328.03,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2856,LXV,Sparkling,17.77,Meso Cabernet Sauvignon,"California,USA",84.1,0.841,4,2856.0,Saxum,James Berry Vineyard Red,0.802,328.03,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
2857,Tablas Creek,Fortified,37.38,Esprit de Tablas,"California,USA",85.3,0.853,3,nan,nan,nan,nan,690.03,California,USA,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
5854,J Dusi,Dessert,95.64,Paper Street Zinfandel,"California,USA",89.4,0.894,5,nan,nan,nan,nan,1765.51,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
5855,Turley,Rosé,65.19,Pesenti Vineyard Zinfandel,"California,USA",91.7,0.917,3,nan,nan,nan,nan,1203.41,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
5856,LXV,White,82.41,Meso Cabernet Sauvignon,"California,USA",91.1,0.911,1,nan,nan,nan,nan,1521.29,California,USA,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
5857,Tablas Creek,Fortified,54.53,Esprit de Tablas,"California,USA",81.0,0.81,4,nan,nan,nan,nan,1006.62,California,USA,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
5858,J Lohr,Rosé,38.24,Cuvée St. E,"California,USA",85.4,0.8540000000000001,4,nan,nan,nan,nan,705.91,California,USA,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
5859,Daou,Dessert,36.91,Soul of a Lion,"California,USA",87.6,0.8759999999999999,4,nan,nan,nan,nan,681.36,California,USA,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
5860,Saxum,Fortified,77.09,James Berry Vineyard Red,"California,USA",81.3,0.813,3,5860.0,Daou,Soul of a Lion,1.0,1423.08,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
5860,Saxum,Fortified,77.09,James Berry Vineyard Red,"California,USA",81.3,0.813,3,5860.0,LXV,Meso Cabernet Sauvignon,1.0,1423.08,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
5860,Saxum,Fortified,77.09,James Berry Vineyard Red,"California,USA",81.3,0.813,3,5860.0,Tablas Creek,Patelin de Tablas,1.0,1423.08,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
5861,Giornata,Sparkling,63.72,Fiano,"California,USA",91.2,0.912,4,nan,nan,nan,nan,1176.27,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
5862,Tablas Creek,Dessert,54.45,Patelin de Tablas,"California,USA",83.0,0.83,2,5862.0,Daou,Soul of a Lion,1.0,1005.15,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
5862,Tablas Creek,Dessert,54.45,Patelin de Tablas,"California,USA",83.0,0.83,2,5862.0,LXV,Meso Cabernet Sauvignon,1.0,1005.15,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
5863,Caliza,Red,87.04,Kän-krēt Grenache,"California,USA",89.2,0.892,3,nan,nan,nan,nan,1606.76,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
5864,Patrimony,White,46.1,Cabernet Sauvignon,"California,USA",80.8,0.8079999999999999,5,nan,nan,nan,nan,851.01,California,USA,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
5865,L'Aventure,Fortified,56.18,Estate Reserve,"California,USA",97.7,0.977,1,nan,nan,nan,nan,1037.08,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
5866,Adelaida,Fortified,49.52,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.8,0.948,3,nan,nan,nan,nan,914.14,California,USA,R500-R1000,90-100,0,0,0,Affordable,Exceptional,no participation,no participation,no participation,Normal demand
5867,Saxum,Dessert,49.43,G2 Vineyard,"California,USA",89.9,0.899,1,5867.0,Daou,Soul of a Lion,1.0,912.48,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
5868,Ledge Vineyards,Red,42.48,Estate Grenache Blend,"California,USA",93.8,0.938,3,5868.0,Daou,Soul of a Lion,1.0,784.18,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
5868,Ledge Vineyards,Red,42.48,Estate Grenache Blend,"California,USA",93.8,0.938,3,5868.0,LXV,Meso Cabernet Sauvignon,1.0,784.18,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
5868,Ledge Vineyards,Red,42.48,Estate Grenache Blend,"California,USA",93.8,0.938,3,5868.0,Tablas Creek,Patelin de Tablas,1.0,784.18,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
5869,J Dusi,Fortified,19.37,Paper Street Zinfandel,"California,USA",91.5,0.915,5,nan,nan,nan,nan,357.57,California,USA,R0-R500,90-100,0,0,0,Cheap,Exceptional,no participation,no participation,no participation,Normal demand
5870,Turley,Dessert,55.82,Pesenti Vineyard Zinfandel,"California,USA",97.3,0.973,5,nan,nan,nan,nan,1030.44,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
5871,LXV,Sparkling,85.06,Meso Cabernet Sauvignon,"California,USA",84.6,0.846,2,nan,nan,nan,nan,1570.21,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
5872,Tablas Creek,Dessert,10.97,Esprit de Tablas,"California,USA",80.1,0.8009999999999999,4,5872.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,202.51,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
5872,Tablas Creek,Dessert,10.97,Esprit de Tablas,"California,USA",80.1,0.8009999999999999,4,5872.0,L'Aventure,Estate Reserve,0.8079999999999999,202.51,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
5872,Tablas Creek,Dessert,10.97,Esprit de Tablas,"California,USA",80.1,0.8009999999999999,4,5872.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,202.51,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
5872,Tablas Creek,Dessert,10.97,Esprit de Tablas,"California,USA",80.1,0.8009999999999999,4,5872.0,Patrimony,Cabernet Sauvignon,0.802,202.51,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
5872,Tablas Creek,Dessert,10.97,Esprit de Tablas,"California,USA",80.1,0.8009999999999999,4,5872.0,Saxum,James Berry Vineyard Red,0.802,202.51,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
5873,J Lohr,Fortified,96.39,Cuvée St. E,"California,USA",91.4,0.914,1,5873.0,Daou,Soul of a Lion,1.0,1779.36,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
5874,Daou,White,85.23,Soul of a Lion,"California,USA",97.9,0.979,1,5874.0,Daou,Soul of a Lion,1.0,1573.35,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
5875,Saxum,Red,32.32,James Berry Vineyard Red,"California,USA",83.5,0.835,5,5875.0,L'Aventure,Estate Reserve,0.8390000000000001,596.63,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
5875,Saxum,Red,32.32,James Berry Vineyard Red,"California,USA",83.5,0.835,5,5875.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,596.63,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
5875,Saxum,Red,32.32,James Berry Vineyard Red,"California,USA",83.5,0.835,5,5875.0,Caliza,Kän-krēt Grenache,0.922,596.63,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
5875,Saxum,Red,32.32,James Berry Vineyard Red,"California,USA",83.5,0.835,5,5875.0,Giornata,Fiano,0.8220000000000001,596.63,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
